time [s], azimuth [degrees], elevation [degrees]
1755296156.9890518, 148.80480852234135, 77.58857822036197, 
1755296157.729529, 149.91552402234134, 77.94071496462277, 
1755296158.4700048, 151.02623802234135, 78.2780031327736, 
1755296159.210481, 152.13695202234135, 78.59889630691352, 
1755296159.950958, 153.24766752234135, 78.90175401432164, 
1755296160.691434, 154.35838152234135, 80.0035695, 
1755296161.431911, 155.46909702234134, 81.114285, 
1755296162.172387, 156.57981102234135, 82.224999, 
1755296162.912863, 157.69052502234135, 83.335713, 
1755296163.6533399, 158.80124052234135, 84.4464285, 
1755296164.393816, 159.91195452234135, 85.5571425, 
1755296165.134292, 161.02266852234135, 86.6678565, 
1755296165.874769, 162.13338402234135, 87.778572, 
1755296166.6152449, 163.24409802234135, 88.889286, 
1755296167.355721, 164.35481202234135, 90.0, 
1755296168.0961978, 165.46552752234135, 91.1107155, 
1755296168.836674, 166.57624152234135, 92.2214295, 
1755296169.5771508, 167.68695702234135, 93.332145, 
1755296170.317627, 168.79767102234135, 94.442859, 
1755296171.0581028, 169.90838502234135, 95.553573, 
1755296171.79858, 171.01910052234135, 96.6642885, 
1755296172.5390558, 172.12981452234135, 97.7750025, 
1755296173.279532, 173.24052852234135, 98.8857165, 
1755296174.0200088, 174.35124402234135, 99.996432, 
1755296174.760485, 175.46195802234135, 100.86429372931453, 
1755296175.5009608, 176.57267202234135, 101.15083128868754, 
1755296176.241438, 177.68338752234135, 101.45676117605016, 
1755296176.9819138, 178.79410152234135, 101.78037381338638, 
1755296177.72239, 179.90481552234135, 102.12004527232408, 
1755296178.4628668, 181.01553102234135, 102.47424760196274, 
1755296179.203343, 182.12624502234135, 102.84155328365115, 
1755296179.94382, 183.23696052234135, 103.22064034601634, 
1755296180.684296, 184.34767452234135, 103.61028698267131, 
1755296181.4247718, 185.45838852234135, 104.00937149792901, 
1755296182.1652489, 186.56910402234135, 104.41686574343848, 
1755296182.905725, 187.67981802234135, 104.83182749094762, 
1755296183.646201, 188.79053202234135, 105.25339738351653, 
1755296184.386678, 189.90124752234135, 105.6807909057415, 
1755296185.1271539, 191.01196152234135, 106.11329029207589, 
1755296185.86763, 192.12267552234135, 106.55024194474015, 
1755296186.6081069, 193.23339102234135, 106.99104906755477, 
1755296187.348583, 194.34410502234135, 107.43516456371388, 
1755296188.0890589, 194.13223830513013, 107.88208977985241, 
1755296188.829536, 193.24015797410308, 108.33136831035598, 
1755296189.5700119, 192.3936058461366, 108.78258015711165, 
1755296190.310489, 191.58953578819487, 109.23534236302244, 
1755296191.0509648, 190.82513571658632, 109.68930088514253, 
1755296191.791441, 190.09780325489513, 110.14413193160837, 
1755296192.5319178, 189.40513355707245, 110.59953752334597, 
1755296193.272394, 188.74490662237937, 111.05524128182991, 
1755296194.0128698, 188.11506744509865, 111.51099001848239, 
1755296194.753347, 187.51371562573468, 111.96655000139731, 
1755296195.4938228, 186.9390951691413, 112.42170342043539, 
1755296196.234299, 186.38957816864624, 112.87625056977274, 
1755296196.9747758, 185.86365663103768, 113.33000663240475, 
1755296197.715252, 185.3599348280026, 113.78279863572128, 
1755296198.455729, 184.8771152997582, 114.23446863544382, 
1755296199.196205, 184.4139961353694, 114.68486784037448, 
1755296199.9366808, 183.96945871384662, 115.13385999502083, 
1755296200.6771579, 183.54246302396618, 115.58131874203988, 
1755296201.417634, 183.13204281702468, 116.02712508609169, 
1755296202.15811, 182.7372965363919, 116.47117036638053, 
1755296202.898587, 182.35738375388556, 116.91335383226487, 
1755296203.639063, 181.99152188643978, 117.35358032043973, 
1755296204.379539, 181.6389787092989, 117.79176334190781, 
1755296205.1200159, 181.29906996002964, 118.22782282566683, 
1755296205.860492, 180.97115691684454, 118.66168295039824, 
1755296206.600968, 180.654640402292, 119.09327529740227, 
1755296207.341445, 180.34895901169187, 119.52253672209741, 
1755296208.0819209, 180.05358759514195, 119.94940730562357, 
1755296208.822398, 179.76803171134964, 120.37383410821799, 
1755296209.5628738, 179.49182857656405, 120.79576628469927, 
1755296210.30335, 179.22454206894867, 121.215158847785, 
1755296211.0438268, 178.96576197200233, 121.63197069899884, 
1755296211.784303, 178.71510317532704, 122.04616273400337, 
1755296212.5247788, 178.47220184664178, 122.4577010165468, 
1755296213.265256, 178.2367150241862, 122.86655488019179, 
1755296214.0057318, 178.00832004536858, 123.27269511100081, 
1755296214.746208, 177.78671138265508, 123.67609709044308, 
1755296215.4866848, 177.57160039235504, 124.07673896601344, 
1755296216.227161, 177.36271504702518, 124.47459989586824, 
1755296216.9676368, 177.15979710932538, 124.86966315586038, 
1755296217.708114, 176.9626021797037, 125.26191436646968, 
1755296218.4485898, 176.77089946908814, 125.65133979842159, 
1755296219.189067, 176.58446923317098, 126.0379299510075, 
1755296219.929543, 176.40310400242703, 126.4216752352424, 
1755296220.670019, 176.22660615269098, 126.80256953243418, 
1755296221.410496, 176.05478802315088, 127.18060850915809, 
1755296222.150972, 175.88747199441178, 127.55578800814135, 
1755296222.8914478, 175.7244884742858, 127.92810702327523, 
1755296223.6319249, 175.5656761853465, 128.29756606106275, 
1755296224.372401, 175.4108822073369, 128.6641655827474, 
1755296225.112877, 175.25996031033543, 129.0279089169245, 
1755296225.853354, 175.1127711538827, 129.38880067344687, 
1755296226.5938299, 174.9691824893232, 129.74684522567895, 
1755296227.334307, 174.82906739924056, 130.10205004687108, 
1755296228.0747828, 174.69230549675638, 130.45442177631992, 
1755296228.815259, 174.55878129397615, 130.8039695250232, 
1755296229.5557358, 174.42838446990544, 131.15070336086757, 
1755296230.296212, 174.3010101162111, 131.49463286483044, 
1755296231.0366879, 174.1765573851526, 131.83576988681062, 
1755296231.777165, 174.05492983406407, 132.17412707184246, 
1755296232.5176408, 173.93603561567124, 132.50971645874358, 
1755296233.258117, 173.81978634976974, 132.84255217197463, 
1755296233.9985938, 173.70609733247193, 133.17264899348237, 
1755296234.73907, 173.59488788224826, 133.5000209945374, 
1755296235.4795458, 173.48608019037044, 133.82468417180453, 
1755296236.220023, 173.37959961365817, 134.14665505652545, 
1755296236.9604988, 173.27537498014283, 134.4659493842272, 
1755296237.700976, 173.17333740977358, 134.78258509690778, 
1755296238.4414518, 173.07342129748287, 135.09657885880196, 
1755296239.181928, 172.97556323029403, 135.40794902452498, 
1755296239.922405, 172.87970225624122, 135.716714311373, 
1755296240.662881, 172.78578017625478, 136.02289253241915, 
1755296241.4033568, 172.693740643196, 136.32650307015726, 
1755296242.1438339, 172.60352942864444, 136.6275655855326, 
1755296242.88431, 172.5150947431231, 136.92609878246617, 
1755296243.624786, 172.42838631667604, 137.2221228301399, 
1755296244.365263, 172.34335580958282, 137.51565809467172, 
1755296245.1057389, 172.25995693192164, 137.8067239530654, 
1755296245.846215, 172.17814477082663, 138.09534114284475, 
1755296246.5866919, 172.09787601859, 138.38153054031966, 
1755296247.327168, 172.01910925178413, 138.665311995894, 
1755296248.0676448, 171.94180407084446, 138.94670701418977, 
1755296248.808121, 171.86592191942492, 139.22573566823104, 
1755296249.5485969, 171.79142527163356, 139.50241925352532, 
1755296250.289074, 171.71827790747062, 139.77677911504838, 
1755296251.0295498, 171.64644512991816, 140.04883553708493, 
1755296251.770026, 171.57589313606866, 140.31860995110466, 
1755296252.5105028, 171.50658926733473, 140.58612379549436, 
1755296253.250979, 171.43850222192907, 140.85139743622665, 
1755296253.9914548, 171.37160146676496, 141.11445231831033, 
1755296254.731932, 171.3058574840939, 141.37530985875554, 
1755296255.4724078, 171.24124196106197, 141.633990393194, 
1755296256.212885, 171.17772717330632, 141.89051562194567, 
1755296256.9533608, 171.11528662311645, 142.14490580665665, 
1755296257.693837, 171.0538943987471, 142.3971821937463, 
1755296258.434314, 170.9935254207041, 142.64736595238128, 
1755296259.17479, 170.93415562407603, 142.89547716710513, 
1755296259.9152658, 170.8757614710438, 143.14153685467113, 
1755296260.655743, 170.8183201308953, 143.38556593515005, 
1755296261.396219, 170.7618097261506, 143.62758424334783, 
1755296262.136695, 170.7062088057359, 143.8676125039147, 
1755296262.877172, 170.6514965772202, 144.105671322399, 
1755296263.617648, 170.5976530723571, 144.34178023005825, 
1755296264.358124, 170.54465872427744, 144.57595960268367, 
1755296265.0986009, 170.49249453079676, 144.8082296845627, 
1755296265.839077, 170.44114226738162, 145.03860965114583, 
1755296266.5795538, 170.3905839549011, 145.26711979644517, 
1755296267.32003, 170.3408024113195, 145.4937790387682, 
1755296268.0605059, 170.29178075446055, 145.7186070829838, 
1755296268.800983, 170.24350256713512, 145.94162348345964, 
1755296269.5414588, 170.19595211176886, 146.1628467436156, 
1755296270.281935, 170.1491138913101, 146.38229612462771, 
1755296271.0224118, 170.10297285113626, 146.5999907253123, 
1755296271.762888, 170.05751452424852, 146.81594861234714, 
1755296272.5033638, 170.01272467418227, 147.03018857783812, 
1755296273.243841, 169.9685894516826, 147.24272924709356, 
1755296273.9843168, 169.92509556441115, 147.45358822657846, 
1755296274.724793, 169.88222989237647, 147.662783824735, 
1755296275.4652698, 169.83997968772258, 147.87033417689236, 
1755296276.205746, 169.7983326943874, 148.07625641738588, 
1755296276.9462228, 169.7572767723144, 148.28056863101267, 
1755296277.686699, 169.71680030894657, 148.48328763150698, 
1755296278.4271748, 169.6768918416377, 148.68443089339792, 
1755296279.167652, 169.63754020437955, 148.8840157173435, 
1755296279.9081278, 169.59873468209037, 149.08205842862952, 
1755296280.648604, 169.5604646642659, 149.2785759967373, 
1755296281.389081, 169.5227198264642, 149.47358521399036, 
1755296282.129557, 169.48549025585993, 149.6671019163288, 
1755296282.8700328, 169.4487661285719, 149.85914256461263, 
1755296283.6105099, 169.41253788461654, 150.04972344253335, 
1755296284.350986, 169.37679633111725, 150.23885989757255, 
1755296285.0914629, 169.34153231970186, 150.4265681349175, 
1755296285.831939, 169.30673712210114, 150.61286317534226, 
1755296286.5724149, 169.27240206566353, 150.7977606368412, 
1755296287.312892, 169.23851870412796, 150.98127596310002, 
1755296288.0533679, 169.20507893111989, 151.16342369065507, 
1755296288.793844, 169.1720746857888, 151.34421893822827, 
1755296289.5343208, 169.1394981205326, 151.52367665157976, 
1755296290.274797, 169.10734168670336, 151.7018108905598, 
1755296291.0152729, 169.0755979002618, 151.87863627884997, 
1755296291.75575, 169.0442594403819, 152.05416727478982, 
1755296292.4962258, 169.01331928815483, 152.22841746588716, 
1755296293.236702, 168.98277046636963, 152.40140099256797, 
1755296293.9771788, 168.95260615064217, 152.57313183218417, 
1755296294.717655, 168.9228198019931, 152.7436231098427, 
1755296295.4581318, 168.89340487068654, 152.91288871938312, 
1755296296.198608, 168.86435510316522, 153.08094148441012, 
1755296296.9390838, 168.83566428873564, 153.2477947595796, 
1755296297.679561, 168.80732633410918, 153.41346174412476, 
1755296298.4200368, 168.77933541333238, 153.57795481449227, 
1755296299.160513, 168.75168571273247, 153.74128686983184, 
1755296299.90099, 168.72437153791878, 153.90347065672563, 
1755296300.641466, 168.6973874414985, 154.0645181169366, 
1755296301.3819418, 168.67072797839666, 154.2244417059454, 
1755296302.1224189, 168.64438782887822, 154.3832537281017, 
1755296302.862895, 168.61836188528503, 154.54096570346601, 
1755296303.603371, 168.59264505160314, 154.69758965430344, 
1755296304.343848, 168.56723233926203, 154.85313745718366, 
1755296305.084324, 168.5421189712966, 155.00762021982604, 
1755296305.824801, 168.51730012500332, 155.16104975234344, 
1755296306.5652769, 168.49277122896024, 155.31343689470197, 
1755296307.305753, 168.46852769301552, 155.46479297698966, 
1755296308.0462298, 168.44456503734347, 155.61512918861342, 
1755296308.786706, 168.4208789584137, 155.764455981064, 
1755296309.5271819, 168.39746515472672, 155.91278428364012, 
1755296310.267659, 168.37431940697735, 156.06012489271126, 
1755296311.0081348, 168.35143768497636, 156.2064878792944, 
1755296311.748611, 168.32881593323168, 156.3518837880946, 
1755296312.4890878, 168.3064501933555, 156.49632303214185, 
1755296313.229564, 168.28433666311918, 156.6398153180948, 
1755296313.9700408, 168.26247150624886, 156.78237100755132, 
1755296314.710517, 168.24085108358332, 156.923999568437, 
1755296315.4509928, 168.21947172436046, 157.06471093008298, 
1755296316.19147, 168.19832985447255, 157.20451489576908, 
1755296316.9319458, 168.1774220324172, 157.34342058973354, 
1755296317.672422, 168.15674481299573, 157.48143758649437, 
1755296318.412899, 168.1362948123413, 157.61857534276285, 
1755296319.153375, 168.1160687982702, 157.75484264748965, 
1755296319.8938508, 168.09606351684198, 157.89024873516195, 
1755296320.634328, 168.07627577404116, 158.0248027261374, 
1755296321.3748038, 168.05670252024458, 158.15851308771187, 
1755296322.11528, 168.0373406885151, 158.29138872510808, 
1755296322.855757, 168.01818725735615, 158.42343843513038, 
1755296323.596233, 167.99923935201247, 158.55467037394357, 
1755296324.33671, 167.98049404663294, 158.68509330617718, 
1755296325.0771859, 167.96194856272643, 158.81471518891803, 
1755296325.817662, 167.94360010905666, 158.94354440599685, 
1755296326.5581388, 167.92544593865154, 159.07158923885038, 
1755296327.298615, 167.9074834308406, 159.19885735196715, 
1755296328.0390909, 167.88970994207216, 159.32535683200683, 
1755296328.779568, 167.87212287269165, 159.45109566657345, 
1755296329.5200438, 167.8547197465188, 159.57608123886047, 
1755296330.26052, 167.8374980606115, 159.70032134899907, 
1755296331.0009968, 167.82045535002368, 159.82382370207998, 
1755296331.741473, 167.8035892735681, 159.94659541054259, 
1755296332.4819489, 167.7868974504446, 160.06864399997903, 
1755296333.222426, 167.77037755735006, 160.18997690115933, 
1755296333.9629018, 167.7540273673219, 160.31060096791722, 
1755296334.703379, 167.73784461098728, 160.43052362023246, 
1755296335.4438548, 167.72182713935933, 160.54975154404383, 
1755296336.184331, 167.70597278233276, 160.66829182645552, 
1755296336.9248078, 167.69027940346734, 160.7861514683911, 
1755296337.665284, 167.6747449698156, 160.90333691121592, 
1755296338.4057598, 167.65936741871752, 161.0198549935088, 
1755296339.146237, 167.64414472069984, 161.13571247058576, 
1755296339.8867128, 167.62907494640518, 161.2509155494495, 
1755296340.627189, 167.6141561364842, 161.36547082916235, 
1755296341.367666, 167.5993863668981, 161.47938482816303, 
1755296342.108142, 167.58476380021028, 161.59266352882565, 
1755296342.848619, 167.57028655711366, 161.7053134512871, 
1755296343.5890949, 167.55595286500198, 161.8173404319027, 
1755296344.329571, 167.54176092018974, 161.9287506912784, 
1755296345.0700479, 167.5277089534747, 162.03955037416037, 
1755296345.810524, 167.51379528046982, 162.14974510579202, 
1755296346.5509999, 167.50001818564783, 162.25934089081932, 
1755296347.291477, 167.48637598604807, 162.36834366113237, 
1755296348.0319529, 167.47286707527638, 162.47675883961432, 
1755296348.772429, 167.45948982557053, 162.58459222291603, 
1755296349.5129058, 167.4462426262357, 162.69184953935672, 
1755296350.253382, 167.433123955369, 162.79853601591043, 
1755296350.9938579, 167.42013225754846, 162.90465725044257, 
1755296351.734335, 167.40726600574692, 163.01021877338957, 
1755296352.4748108, 167.39452374187545, 163.11522562580964, 
1755296353.215288, 167.3819039702297, 163.21968335392046, 
1755296353.9557638, 167.36940528115065, 163.32359687768354, 
1755296354.69624, 167.3570262427043, 163.42697147886417, 
1755296355.4367168, 167.34476543883886, 163.5298123775704, 
1755296356.177193, 167.33262152794225, 163.63212431809194, 
1755296356.9176688, 167.32059314158204, 163.73391240307848, 
1755296357.658146, 167.3086789306089, 163.8351816751353, 
1755296358.3986218, 167.2968776145729, 163.93593671024803, 
1755296359.139098, 167.28518788639207, 164.0361824386188, 
1755296359.879575, 167.27360846081086, 164.13592373220115, 
1755296360.620051, 167.26213811210016, 164.23516500552853, 
1755296361.3605268, 167.25077559328054, 164.3339110228147, 
1755296362.101004, 167.23951967440075, 164.43216649258108, 
1755296362.84148, 167.22836919074456, 164.52993567295616, 
1755296363.5819569, 167.21732293148892, 164.62722330028464, 
1755296364.322433, 167.20637976552172, 164.7240335326687, 
1755296365.062909, 167.19553853498195, 164.8203708719379, 
1755296365.803386, 167.18479810022666, 164.91623976756114, 
1755296366.5438619, 167.17415737744585, 165.01164423242193, 
1755296367.284338, 167.16361525990834, 165.10658861891218, 
1755296368.0248148, 167.15317065606092, 165.2010772292954, 
1755296368.765291, 167.1428225343946, 165.2951139356986, 
1755296369.5057669, 167.13256983033818, 165.38870294769907, 
1755296370.246244, 167.12241150057713, 165.4818484256272, 
1755296370.9867198, 167.11234655910067, 165.57455410698844, 
1755296371.727197, 167.10237397454654, 165.66682418724417, 
1755296372.4676728, 167.09249278808312, 165.75866231746878, 
1755296373.208149, 167.08270201058673, 165.85007247953808, 
1755296373.9486258, 167.07300067397233, 165.9410586091345, 
1755296374.689102, 167.06338785568437, 166.03162423182258, 
1755296375.4295778, 167.05386261188465, 166.12177319965582, 
1755296376.170055, 167.04442401105467, 166.21150932087517, 
1755296376.9105308, 167.03507117467757, 166.30083599936117, 
1755296377.651007, 167.02580319221698, 166.38975696329214, 
1755296378.3914838, 167.01661917513286, 166.47827589740743, 
1755296379.13196, 167.00751827589352, 166.5663960899304, 
1755296379.8724358, 166.99849962947155, 166.65412114800637, 
1755296380.612913, 166.98956237612975, 166.74145463924438, 
1755296381.3533888, 166.98070570896175, 166.8283997389644, 
1755296382.0938659, 166.9719287807174, 166.9149600565023, 
1755296382.834342, 166.96323080858002, 167.00113869465946, 
1755296383.574818, 166.95461097713775, 167.08693907200905, 
1755296384.315295, 166.94606848970625, 167.1723645678796, 
1755296385.0557709, 166.93760258986345, 167.25741818106317, 
1755296385.796247, 166.92921249893197, 167.3421032212008, 
1755296386.5367239, 166.92089744896748, 167.42642296136577, 
1755296387.2772, 166.91265671697101, 167.51038029891367, 
1755296388.0176759, 166.90448955680762, 167.59397843901675, 
1755296388.758153, 166.89639522541114, 167.67722055286404, 
1755296389.4986289, 166.88837303160778, 167.76010944020877, 
1755296390.239105, 166.8804222549852, 167.84264820648565, 
1755296390.9795818, 166.87254218895538, 167.92483992278778, 
1755296391.720058, 166.8647321621259, 168.00668729648538, 
1755296392.4605348, 166.85699147506506, 168.08819344595355, 
1755296393.201011, 166.84931947685652, 168.1693610177747, 
1755296393.9414868, 166.84171549738494, 168.25019295795065, 
1755296394.681964, 166.83417886808456, 168.3306921816924, 
1755296395.4224398, 166.82670896841057, 168.41086124708409, 
1755296396.162916, 166.81930514766793, 168.490703010422, 
1755296396.9033928, 166.81196676712096, 168.5702202968033, 
1755296397.643869, 166.80469322741527, 168.64941558025393, 
1755296398.3843448, 166.79748390569733, 168.72829162930043, 
1755296399.124822, 166.7903381856279, 168.8068511829787, 
1755296399.8652978, 166.78325549290588, 168.88509663376422, 
1755296400.6057749, 166.77623521310971, 168.9630307720501, 
1755296401.346251, 166.7692767876742, 169.04065593747526, 
1755296402.086727, 166.76237962821943, 169.1179747607752, 
1755296402.827204, 166.75554315932908, 169.19498984363364, 
1755296403.56768, 166.7487668397335, 169.2717034502919, 
1755296404.308156, 166.74205010321577, 169.34811813206687, 
1755296405.0486329, 166.73539239816654, 169.42423641228447, 
1755296405.789109, 166.72879319925886, 169.5000604821767, 
1755296406.529585, 166.72225196506957, 169.57559281635537, 
1755296407.270062, 166.7157681615558, 169.65083586318622, 
1755296408.0105379, 166.70934128267965, 169.72579174318372, 
1755296408.751014, 166.70297080767222, 169.80046285716085, 
1755296409.4914908, 166.6966562192469, 169.8748515814531, 
1755296410.231967, 166.69039703283516, 169.94895996783015, 
1755296410.9724438, 166.68419273854778, 170.0227904456724, 
1755296411.71292, 166.67804286005253, 170.09634502325747, 
1755296412.4533958, 166.671946906823, 170.16962598489496, 
1755296413.193873, 166.66590439391183, 170.24263559128073, 
1755296413.9343488, 166.65991486353397, 170.315375786272, 
1755296414.674825, 166.65397784301507, 170.38784878737073, 
1755296415.4153018, 166.64809286207299, 170.4600567899239, 
1755296416.155778, 166.64225948115683, 170.53200167554232, 
1755296416.8962538, 166.6364772427438, 170.60368559766314, 
1755296417.636731, 166.63074569488674, 170.67511068781846, 
1755296418.3772068, 166.62506441211934, 170.74627876817596, 
1755296419.117683, 166.61943295519535, 170.81719192979546, 
1755296419.8581598, 166.61385088404268, 170.88785224344622, 
1755296420.598636, 166.6083177923042, 170.9582614732123, 
1755296421.339113, 166.6028332424637, 171.02842174581843, 
1755296422.079589, 166.59739683721557, 171.09833478823205, 
1755296422.8200648, 166.5920081590137, 171.1680025933283, 
1755296423.5605419, 166.5866667966775, 171.23742713378599, 
1755296424.301018, 166.58137236250712, 171.30661008314146, 
1755296425.041494, 166.57612445496534, 171.37555337755373, 
1755296425.781971, 166.570922675006, 171.44425893424915, 
1755296426.5224469, 166.56576665087198, 171.51272837406134, 
1755296427.262923, 166.560655993215, 171.58096357892606, 
1755296428.0033998, 166.55559031593657, 171.6489664122569, 
1755296428.743876, 166.55056926035138, 171.7167384444921, 
1755296429.4843528, 166.54559244299622, 171.7842815961247, 
1755296430.224829, 166.54065951154257, 171.85159740514774, 
1755296430.9653049, 166.535770098468, 171.9186876667693, 
1755296431.705782, 166.53092384094816, 171.98555415842895, 
1755296432.4462578, 166.52612039755172, 172.05219837088205, 
1755296433.186734, 166.52135941244802, 172.1186220497861, 
1755296433.9272108, 166.5166405343383, 172.18482692349033, 
1755296434.667687, 166.51196343479273, 172.25081443669953, 
1755296435.4081628, 166.50732776876146, 172.3165862871386, 
1755296436.14864, 166.50273319724175, 172.38214415577437, 
1755296436.8891158, 166.49817940051594, 172.44748944336985, 
1755296437.629592, 166.49366604762866, 172.51262380081732, 
1755296438.3700688, 166.48919280642133, 172.57754886396108, 
1755296439.110545, 166.48475937129712, 172.64226599026833, 
1755296439.851022, 166.48036541362194, 172.7067768732212, 
1755296440.591498, 166.47601063361833, 172.7710828427634, 
1755296441.3319738, 166.47169471343125, 172.83518547678858, 
1755296442.0724509, 166.46741734280778, 172.8990863374068, 
1755296442.812927, 166.46317822963067, 172.96278671455926, 
1755296443.553403, 166.45897706930032, 173.0262881432815, 
1755296444.29388, 166.45481355942098, 173.08959214419158, 
1755296445.0343559, 166.45068741757774, 173.1526999682432, 
1755296445.774832, 166.4465983487841, 173.21561310952717, 
1755296446.5153089, 166.44254606014516, 173.27833304824134, 
1755296447.255785, 166.4385302781734, 173.34086099772694, 
1755296447.996261, 166.43455071673736, 173.40319841253822, 
1755296448.736738, 166.43060709360873, 173.46534673353915, 
1755296449.4772139, 166.42669914195733, 173.52730713801034, 
1755296450.217691, 166.42282658048674, 173.58908112541826, 
1755296450.9581668, 166.41898914905744, 173.65066984923735, 
1755296451.698643, 166.41518657766176, 173.71207470074404, 
1755296452.4391198, 166.41141859548463, 173.77329705899476, 
1755296453.179596, 166.4076849526616, 173.8343380427269, 
1755296453.9200718, 166.40398538526375, 173.89519900737233, 
1755296454.660549, 166.40031963258002, 173.9558812958766, 
1755296455.4010248, 166.3966874509677, 174.01638599398294, 
1755296456.141501, 166.3930885852589, 174.07671442206453, 
1755296456.8819778, 166.38952278265918, 174.1368678883139, 
1755296457.622454, 166.3859898083757, 174.19684744619647, 
1755296458.362931, 166.38248940738345, 174.25665446322304, 
1755296459.103407, 166.37902135039315, 174.31628997193795, 
1755296459.8438828, 166.37558539562843, 174.37575523652555, 
1755296460.58436, 166.3721812996531, 174.43505151067356, 
1755296461.324836, 166.3688088411525, 174.49417979612912, 
1755296462.065312, 166.36546778244292, 174.55314132579022, 
1755296462.805789, 166.36215789285887, 174.61193732032956, 
1755296463.546265, 166.35887895252415, 174.67056875323806, 
1755296464.286741, 166.35563073387857, 174.7290368255967, 
1755296465.0272179, 166.35241301037428, 174.78734272798312, 
1755296465.767694, 166.34922557269323, 174.84548740451686, 
1755296466.50817, 166.34606819658455, 174.9034720269738, 
1755296467.248647, 166.34294066417021, 174.961297755669, 
1755296467.9891229, 166.3398427682949, 175.01896550810648, 
1755296468.7296, 166.33677429311405, 175.07647650309707, 
1755296469.4700758, 166.3337350348212, 175.1338316404614, 
1755296470.210552, 166.3307247835408, 175.1910320429962, 
1755296470.9510288, 166.32774332926664, 175.2480788240265, 
1755296471.691505, 166.32479047928098, 175.3049728562445, 
1755296472.4319808, 166.32186602556135, 175.3617152356386, 
1755296473.172458, 166.31896976672886, 175.41830704765619, 
1755296473.9129338, 166.31610151307535, 175.47474914027458, 
1755296474.65341, 166.31326106506805, 175.53104258217616, 
1755296475.3938868, 166.31044822646817, 175.58718843235886, 
1755296476.134363, 166.3076628114065, 175.64318751478413, 
1755296476.8748388, 166.3049046291676, 175.6990408714333, 
1755296477.615316, 166.30217348535518, 175.75474953647324, 
1755296478.3557918, 166.29946920276257, 175.8103143093615, 
1755296479.096269, 166.29679159003706, 175.86573628228447, 
1755296479.8367448, 166.29414047085703, 175.92101623983356, 
1755296480.577221, 166.29151566101376, 175.97615518306432, 
1755296481.317698, 166.28891697753664, 176.03115410454475, 
1755296482.058174, 166.286344249938, 176.0860137662871, 
1755296482.7986498, 166.28379730036238, 176.1407351450482, 
1755296483.5391269, 166.2812759491472, 176.19531921026234, 
1755296484.279603, 166.27878003202136, 176.24976670177958, 
1755296485.020079, 166.2763093737306, 176.30407857380897, 
1755296485.760556, 166.2738638013496, 176.3582557723518, 
1755296486.5010319, 166.2714431551433, 176.41229901622734, 
1755296487.241509, 166.26904726089498, 176.46620931004054, 
1755296487.9819849, 166.26667596123474, 176.51998735901776, 
1755296488.722461, 166.26432908916007, 176.5736340803012, 
1755296489.4629378, 166.2620064801655, 176.6271503829577, 
1755296490.203414, 166.25970798059626, 176.68053695244228, 
1755296490.9438899, 166.25743342857055, 176.73379468426828, 
1755296491.684367, 166.25518266294756, 176.7869244666836, 
1755296492.4248428, 166.25295553506572, 176.83992696553827, 
1755296493.165319, 166.25075188577915, 176.89280305604848, 
1755296493.9057958, 166.24857156134925, 176.94555360513704, 
1755296494.646272, 166.24641441435125, 176.99817926061172, 
1755296495.3867478, 166.24428029210782, 177.05068087691038, 
1755296496.127225, 166.242169043677, 177.103059301492, 
1755296496.8677008, 166.24008052554262, 177.15531516383757, 
1755296497.608178, 166.23801458663087, 177.2074493691902, 
1755296498.3486538, 166.23597108782542, 177.25946253475897, 
1755296499.08913, 166.23394988266773, 177.31135548296962, 
1755296499.829607, 166.23195082531248, 177.3631290297059, 
1755296500.570083, 166.22997378056925, 177.41478377475562, 
1755296501.3105588, 166.2280186058726, 177.46632052200545, 
1755296502.051036, 166.22608516052946, 177.5177400685032, 
1755296502.791512, 166.2241733113213, 177.56904299773436, 
1755296503.531988, 166.22228292047475, 177.62023009520567, 
1755296504.272465, 166.2204138497308, 177.6713021404639, 
1755296505.012941, 166.21856597033047, 177.72225970043274, 
1755296505.753417, 166.21673914736743, 177.77310354321457, 
1755296506.4938939, 166.21493324720262, 177.82383443082074, 
1755296507.23437, 166.2131481436311, 177.8744529144918, 
1755296507.9748468, 166.21138370438734, 177.9249598131129, 
1755296508.715323, 166.20963980368623, 177.97535566808955, 
1755296509.4557989, 166.2079163143934, 178.02564121895972, 
1755296510.196276, 166.20621310641235, 178.07581720045593, 
1755296510.9367518, 166.2045300607797, 178.12588413797496, 
1755296511.677228, 166.20286705172242, 178.17584275534628, 
1755296512.4177048, 166.20122395344202, 178.22569377095954, 
1755296513.158181, 166.19960064949862, 178.27543769577613, 
1755296513.8986568, 166.19799701664402, 178.32507523796735, 
1755296514.639134, 166.19641293347922, 178.3746071000603, 
1755296515.3796098, 166.19484828600622, 178.4240337789355, 
1755296516.120087, 166.19330295251387, 178.4733560339049, 
1755296516.8605628, 166.19177681997695, 178.5225743528831, 
1755296517.601039, 166.19026977148684, 178.57168941851842, 
1755296518.341516, 166.1887816902879, 178.6207019083367, 
1755296519.081992, 166.18731246659632, 178.66961229662027, 
1755296519.8224678, 166.18586198601213, 178.71842125152017, 
1755296520.562945, 166.1844301354002, 178.76712943589587, 
1755296521.3034208, 166.18301680721328, 178.81573731105385, 
1755296522.043897, 166.18162188970996, 178.86424553099323, 
